0,1,2
1560.0,24555.3359375,36641.078125
1561.0,24392.3671875,35251.5625
1562.0,24394.62109375,34750.48046875
1563.0,24488.240234375,34039.09375
1564.0,25323.990234375,36358.64453125
1565.0,30940.07421875,34319.046875
1566.0,24454.759765625,34923.1640625
1567.0,24584.140625,34093.79296875
1568.0,24944.701171875,33889.19921875
1569.0,24573.982421875,34444.25390625
1570.0,24843.6796875,34221.625
1571.0,24549.326171875,34108.25
1572.0,25355.85546875,34103.6015625
1573.0,24901.2578125,34108.25
1574.0,24406.05859375,37989.0390625
1575.0,24832.07421875,34655.3203125
1576.0,24488.240234375,35600.546875
1577.0,24724.484375,46326.52734375
1578.0,24705.25390625,34235.7734375
1579.0,24380.7890625,35055.1015625
1580.0,24453.119140625,34319.046875
1581.0,24424.59375,35427.62109375
1582.0,24767.732421875,34233.01953125
1583.0,24916.8984375,33939.375
1584.0,24454.759765625,33898.4609375
1585.0,24392.783203125,33833.05859375
1586.0,24458.37890625,33914.99609375
1587.0,25553.306640625,37808.56640625
1588.0,24484.17578125,35055.1015625
1589.0,24827.17578125,34348.45703125
1590.0,24380.7890625,34579.3984375
1591.0,24384.072265625,35998.375
1592.0,24432.46875,34147.81640625
1593.0,25069.29296875,34254.6640625
1594.0,24738.705078125,34851.52734375
1595.0,24692.953125,38278.19921875
1596.0,24696.09765625,48622.6875
1597.0,25268.38671875,33857.8359375
1598.0,24420.1953125,34148.67578125
1599.0,24509.16796875,35277.2734375
1600.0,24724.484375,34610.44921875
1601.0,24411.65234375,33905.80859375
1602.0,24502.04296875,38003.58984375
1603.0,24498.953125,33810.1015625
1604.0,24430.326171875,33885.421875
1605.0,24722.591796875,33840.38671875
1606.0,24496.337890625,34201.11328125
1607.0,24548.658203125,35370.16796875
1608.0,24458.4609375,35277.2734375
1609.0,25323.990234375,36201.0390625
1610.0,24663.482421875,36485.34765625
1611.0,24720.587890625,34147.81640625
1612.0,24456.15234375,34165.375
1613.0,24496.337890625,34010.9765625
1614.0,24632.173828125,34003.51953125
1615.0,24601.755859375,34284.8046875
1616.0,27212.896484375,34410.375
1617.0,24738.927734375,34003.51953125
1618.0,37891.19921875,35543.78515625
1619.0,24708.81640625,34413.7109375
1620.0,24424.59375,42204.75390625
1621.0,24848.271484375,34409.0625
1622.0,24699.298828125,35815.48046875
1623.0,26008.375,34522.4921875
1624.0,24708.984375,36416.86328125
1625.0,24846.87890625,37713.4453125
1626.0,24751.646484375,43985.33203125
1627.0,26005.912109375,35931.1875
1628.0,24432.46875,38770.859375
1629.0,24496.337890625,34156.2578125
1630.0,24467.005859375,33901.23046875
1631.0,24364.287109375,34413.7109375
1632.0,24455.95703125,45375.24609375
1633.0,25291.625,34340.1953125
1634.0,24468.98046875,43491.90625
1635.0,24440.623046875,33884.21875
1636.0,24600.05859375,43578.5859375
1637.0,24380.7890625,38949.1796875
1638.0,25310.8828125,43185.2578125
1639.0,24488.240234375,34443.54296875
1640.0,24467.005859375,36890.6171875
1641.0,24503.12890625,34015.0625
1642.0,24380.7890625,34673.9921875
1643.0,24699.298828125,34091.4765625
1644.0,24454.759765625,34345.6484375
1645.0,24451.921875,36778.1171875
1646.0,24426.15234375,35344.1328125
1647.0,24364.287109375,33840.38671875
1648.0,24376.28125,34041.79296875
1649.0,24563.76953125,34108.25
1650.0,24734.78125,41000.87109375
1651.0,24464.25,39322.72265625
1652.0,24383.599609375,34008.8984375
1653.0,24632.173828125,34221.625
1654.0,24552.21875,34093.79296875
1655.0,24940.666015625,40362.63671875
1656.0,24431.16015625,33828.28125
1657.0,26151.490234375,34419.0
1658.0,25998.634765625,34750.48046875
1659.0,24453.119140625,34588.89453125
1660.0,24724.177734375,34849.8671875
1661.0,24724.484375,33857.8359375
1662.0,24453.119140625,34010.9765625
1663.0,24488.240234375,33968.5859375
1664.0,24392.3671875,34567.984375
1665.0,25328.693359375,34147.81640625
1666.0,26397.36328125,34979.76171875
1667.0,24488.240234375,34284.8046875
1668.0,24921.962890625,60549.28125
1669.0,24730.71875,35370.16796875
1670.0,24552.21875,35348.328125
1671.0,24384.072265625,33898.4609375
1672.0,25465.921875,34847.82421875
1673.0,24431.16015625,35081.19140625
1674.0,24508.693359375,33908.9609375
1675.0,24551.24609375,51095.7421875
1676.0,25088.134765625,34661.8671875
1677.0,25465.94921875,41401.58203125
1678.0,24513.92578125,35185.03125
1679.0,24473.794921875,34588.89453125
1680.0,25443.517578125,34567.984375
1681.0,24425.232421875,36147.70703125
1682.0,25079.869140625,35055.1015625
1683.0,24489.57421875,34413.7109375
1684.0,24406.05859375,34173.65234375
1685.0,25068.1796875,34419.0
1686.0,24403.443359375,39745.40625
1687.0,24770.54296875,34305.64453125
1688.0,24453.119140625,34396.64453125
1689.0,24714.35546875,35511.09375
1690.0,24372.216796875,34003.51953125
1691.0,24545.791015625,40883.703125
1692.0,24572.703125,34672.5859375
1693.0,25059.1640625,34233.01953125
1694.0,29005.025390625,37319.515625
1695.0,24420.1953125,35126.390625
1696.0,24437.923828125,33959.796875
1697.0,24699.298828125,34672.5859375
1698.0,24447.859375,35329.56640625
1699.0,24385.8828125,34547.6875
1700.0,24601.755859375,34103.6015625
1701.0,24548.6015625,34410.375
1702.0,26214.17578125,34254.6640625
1703.0,24970.859375,34340.1953125
1704.0,24837.166015625,34147.81640625
1705.0,24827.6484375,34413.7109375
1706.0,24456.318359375,35156.83984375
1707.0,24600.392578125,39182.3828125
1708.0,24876.15625,38752.9375
1709.0,24919.3203125,38783.60546875
1710.0,24392.3671875,36506.71875
1711.0,24361.36328125,34734.76171875
1712.0,24899.365234375,34208.00390625
1713.0,25934.083984375,34835.0625
1714.0,24460.716796875,35880.5
1715.0,24543.03515625,34148.67578125
1716.0,24742.1015625,35215.27734375
1717.0,24545.095703125,39172.0078125
1718.0,25224.193359375,34554.546875
1719.0,26068.181640625,34147.81640625
1720.0,24394.119140625,35931.1875
1721.0,24371.548828125,34031.34375
1722.0,24410.373046875,34891.9140625
1723.0,24510.28125,34798.10546875
1724.0,35892.43359375,40671.54296875
1725.0,24827.6484375,34588.89453125
1726.0,24846.87890625,34554.546875
1727.0,24427.54296875,34108.25
1728.0,24394.955078125,34655.3203125
1729.0,24401.1875,35838.58203125
1730.0,28090.2109375,34348.45703125
1731.0,24471.931640625,38569.3828125
1732.0,24546.041015625,33885.421875
1733.0,24889.958984375,34109.58203125
1734.0,24822.751953125,34661.8671875
1735.0,24384.240234375,37080.53515625
1736.0,24454.759765625,34931.2421875
1737.0,24747.888671875,36858.03515625
1738.0,24379.3984375,35126.390625
1739.0,24605.541015625,34237.359375
1740.0,25032.669921875,33908.9609375
1741.0,24708.205078125,47570.15625
1742.0,24488.240234375,33993.3828125
1743.0,24481.421875,34093.79296875
1744.0,24846.87890625,34298.16796875
1745.0,24431.16015625,36487.1875
1746.0,24356.466796875,34039.09375
1747.0,25691.0625,33880.90234375
1748.0,24451.921875,38349.45703125
1749.0,24384.072265625,34015.0625
1750.0,25077.474609375,39385.828125
1751.0,24441.291015625,34003.51953125
1752.0,25079.869140625,37978.80859375
1753.0,26718.2109375,33949.93359375
1754.0,24642.193359375,34298.16796875
1755.0,25538.166015625,33848.9375
1756.0,25176.01953125,34607.45703125
1757.0,24390.919921875,46745.87109375
1758.0,24677.5078125,34644.36328125
1759.0,24498.953125,34342.9140625
1760.0,24404.27734375,36634.96875
1761.0,24454.759765625,33901.23046875
1762.0,24382.0703125,33931.4453125
1763.0,24642.193359375,37366.19140625
1764.0,24706.896484375,34182.20703125
1765.0,24691.83984375,35080.31640625
1766.0,24763.056640625,34835.0625
1767.0,24940.666015625,34062.7421875
1768.0,24531.40234375,33939.25
1769.0,26987.12890625,43927.2578125
1770.0,24632.98046875,34165.375
1771.0,24384.072265625,33987.7109375
1772.0,24661.98046875,33959.88671875
1773.0,24679.595703125,36093.828125
1774.0,24621.236328125,43578.5859375
1775.0,24604.427734375,34469.61328125
1776.0,25414.26953125,33840.38671875
1777.0,24604.427734375,34713.4296875
1778.0,24380.7890625,39053.75
1779.0,24463.025390625,36554.4140625
1780.0,24707.146484375,33993.3828125
1781.0,24484.17578125,34173.65234375
1782.0,24392.783203125,34345.6484375
1783.0,28126.86328125,34219.01953125
1784.0,24611.162109375,34444.25390625
1785.0,24392.3671875,35987.6015625
1786.0,25211.501953125,34315.21484375
1787.0,24746.6640625,36962.34765625
1788.0,24866.388671875,34868.24609375
1789.0,25028.10546875,35611.3046875
1790.0,24380.7890625,34273.64453125
1791.0,24424.17578125,34780.7109375
1792.0,25942.87890625,39153.703125
1793.0,24540.78125,34757.15234375
1794.0,24457.125,62343.828125
1795.0,24656.720703125,34319.046875
1796.0,24730.71875,34413.7109375
1797.0,26769.013671875,33877.83984375
1798.0,24810.83984375,34847.53515625
1799.0,24437.78515625,34492.75390625
